"periode","prod totale","prod PV","prod eolien"
7127,48504.500,0.000,3956.410
7128,50214.000,0.000,3723.680
7129,48923.500,0.000,3490.950
7130,46034.000,0.000,3490.950
7131,45370.500,0.000,3258.220
7132,43305.500,0.000,3025.490
7133,42298.500,0.000,3025.490
7134,43813.500,0.000,3025.490
7135,48147.500,0.000,3025.490
7136,53786.500,188.160,3025.490
7137,58135.000,1505.280,2792.760
7138,59831.500,3575.040,2327.300
7139,59859.000,5080.320,1861.840
7140,59545.500,6021.120,1861.840
7141,60064.000,6397.440,2094.570
7142,59160.500,6021.120,2094.570
7143,57183.000,5080.320,2560.030
7144,54790.000,3386.880,2560.030
7145,52983.000,1505.280,2792.760
7146,52070.500,188.160,2792.760
7147,53707.000,0.000,3025.490
7148,59255.000,0.000,3723.680
7149,57890.500,0.000,3956.410
7150,54093.500,0.000,3956.410
7151,52038.000,0.000,3723.680
7152,53221.000,0.000,3723.680
7153,51236.000,0.000,3723.680
7154,48054.000,0.000,3490.950
7155,47047.500,0.000,3258.220
7156,44884.000,0.000,3258.220
7157,43672.000,0.000,3025.490
7158,44811.000,0.000,3025.490
7159,48618.500,0.000,3025.490
7160,54170.500,188.160,3025.490
7161,58412.500,1317.120,2792.760
7162,59410.000,3010.560,2792.760
7163,59576.000,4515.840,3025.490
7164,59331.500,5644.800,3490.950
7165,59810.500,6209.280,3723.680
7166,58564.500,6397.440,3723.680
7167,56480.000,5832.960,3723.680
7168,54367.000,4327.680,3490.950
7169,52780.500,2069.760,3258.220
7170,51892.500,376.320,3258.220
7171,53500.500,0.000,3723.680
7172,59195.000,0.000,3956.410
7173,57987.000,0.000,4421.870
7174,54229.000,0.000,4421.870
7175,52051.000,0.000,4189.140
7176,53479.000,0.000,3956.410
7177,51695.500,0.000,3258.220
7178,48397.500,0.000,3025.490
7179,47586.500,0.000,3025.490
7180,45533.000,0.000,2792.760
7181,44553.500,0.000,2560.030
7182,45639.000,0.000,2327.300
7183,49527.500,0.000,2327.300
7184,54839.000,188.160,2327.300
7185,58970.000,1693.440,2327.300
7186,60425.500,4139.520,2094.570
7187,60267.500,6209.280,1861.840
7188,59680.000,7526.400,1861.840
7189,59607.000,8279.040,1861.840
7190,58310.500,8090.880,2094.570
7191,55853.500,6961.920,2094.570
7192,53493.500,5080.320,1861.840
7193,51490.000,2446.080,1629.110
7194,50665.000,376.320,1861.840
7195,52590.000,0.000,2792.760
7196,58529.500,0.000,3723.680
7197,57535.000,0.000,4421.870
7198,54114.500,0.000,4887.330
7199,52135.000,0.000,5120.060
7200,53795.000,0.000,5352.790
7201,52176.500,0.000,5352.790
7202,48868.000,0.000,5818.250
7203,48217.500,0.000,6283.710
7204,46186.500,0.000,6749.170
7205,45222.000,0.000,6981.900
7206,46350.500,0.000,6981.900
7207,50289.500,0.000,6981.900
7208,55788.000,188.160,6981.900
7209,59778.500,1693.440,7214.630
7210,61042.500,4515.840,6050.980
7211,60530.000,6585.600,5120.060
7212,59616.000,7902.720,5120.060
7213,59212.000,8279.040,5818.250
7214,57557.000,7902.720,6516.440
7215,55529.000,6585.600,7214.630
7216,53255.000,4704.000,7680.090
7217,51440.000,2069.760,7912.820
7218,50609.000,188.160,8843.740
7219,52533.500,0.000,10705.580
7220,58141.500,0.000,12334.690
7221,56924.000,0.000,13032.880
7222,53453.000,0.000,13032.880
7223,51443.000,0.000,13032.880
7224,52768.500,0.000,13032.880
7225,50982.500,0.000,13265.610
7226,47734.500,0.000,13265.610
7227,46904.500,0.000,13498.340
7228,44643.500,0.000,13963.800
7229,43511.000,0.000,14196.530
7230,44464.000,0.000,14429.260
7231,47997.500,0.000,14894.720
7232,52774.500,0.000,14894.720
7233,56792.500,940.800,14429.260
7234,57867.000,2446.080,13731.070
7235,58177.000,3575.040,13265.610
7236,58014.000,4139.520,13265.610
7237,58794.500,4327.680,13032.880
7238,58212.000,3763.200,12334.690
7239,56050.000,3010.560,11171.040
7240,53788.500,1881.600,9774.660
7241,51977.000,752.640,9309.200
7242,51230.500,0.000,8145.550
7243,52815.500,0.000,7680.090
7244,57113.500,0.000,7214.630
7245,55632.000,0.000,7214.630
7246,52185.000,0.000,6981.900
7247,50237.500,0.000,6749.170
7248,51565.500,0.000,6981.900
7249,49993.500,0.000,7680.090
7250,46366.500,0.000,8843.740
7251,45087.000,0.000,9774.660
7252,42567.000,0.000,10472.850
7253,41031.000,0.000,11403.770
7254,40842.000,0.000,11403.770
7255,42158.000,0.000,11636.500
7256,44176.500,0.000,11869.230
7257,46394.000,376.320,11403.770
7258,48450.500,1128.960,10472.850
7259,50377.500,2069.760,10007.390
7260,51147.000,2822.400,9774.660
7261,52804.000,3010.560,9309.200
7262,52746.000,2822.400,8843.740
7263,50104.500,2446.080,7447.360
7264,47948.000,1693.440,6283.710
7265,46291.000,752.640,5585.520
7266,45783.500,188.160,5120.060
7267,47461.000,0.000,5352.790
7268,51845.500,0.000,5585.520
7269,50739.000,0.000,5818.250
7270,48184.500,0.000,5818.250
7271,47067.000,0.000,5818.250
7272,48965.500,0.000,5585.520
7273,47621.000,0.000,5352.790
7274,44477.000,0.000,5818.250
7275,43307.500,0.000,6516.440
7276,38745.000,0.000,7447.360
7277,38427.000,0.000,8843.740
7278,38489.000,0.000,10472.850
7279,40035.500,0.000,12101.960
7280,41389.000,752.640,13265.610
7281,42826.000,2257.920,13498.340
7282,45189.000,3575.040,13731.070
7283,46531.000,4892.160,14429.260
7284,47353.500,5080.320,15127.450
7285,48885.500,4139.520,15360.180
7286,48546.500,3010.560,15360.180
7287,45549.500,1881.600,14894.720
7288,43886.500,752.640,13498.340
7289,42842.000,188.160,12567.420
7290,43267.500,0.000,12101.960
7291,47260.500,0.000,11403.770
7292,49383.000,0.000,11171.040
7293,48161.500,0.000,10938.310
7294,46567.500,0.000,10705.580
7295,45846.000,0.000,10938.310
7296,48059.500,0.000,10938.310
7297,47082.500,0.000,10705.580
7298,44191.000,0.000,10472.850
7299,43153.500,0.000,10472.850
7300,40714.000,0.000,10472.850
7301,39574.500,0.000,10472.850
7302,40269.000,0.000,10240.120
7303,41532.000,0.000,10240.120
7304,42734.000,564.480,9774.660
7305,44297.500,2069.760,9309.200
7306,46942.500,3575.040,9774.660
7307,48581.500,5080.320,10472.850
7308,49368.000,5644.800,11403.770
7309,51279.000,5832.960,11636.500
7310,51177.500,4704.000,10240.120
7311,48221.000,3386.880,8611.010
7312,46596.500,1317.120,7214.630
7313,45725.000,188.160,6749.170
7314,46617.500,0.000,6749.170
7315,51717.000,0.000,6981.900
7316,54591.000,0.000,7214.630
7317,52799.000,0.000,7214.630
7318,50172.000,0.000,6749.170
7319,48981.500,0.000,6516.440
7320,50784.000,0.000,6749.170
7321,49544.000,0.000,6749.170
7322,46655.000,0.000,6516.440
7323,45890.500,0.000,6050.980
7324,43841.000,0.000,5818.250
7325,43033.500,0.000,5352.790
7326,44953.000,0.000,5120.060
7327,49500.000,0.000,5120.060
7328,54545.000,940.800,4887.330
7329,57675.000,2634.240,4654.600
7330,59719.000,3951.360,4421.870
7331,59992.500,4704.000,4421.870
7332,59955.500,5080.320,4421.870
7333,60976.500,4704.000,3956.410
7334,60266.000,3763.200,3025.490
7335,58701.000,2446.080,2327.300
7336,57084.500,752.640,1861.840
7337,56245.000,0.000,1861.840
7338,56659.000,0.000,2327.300
7339,61392.000,0.000,2792.760
7340,63621.000,0.000,2792.760
7341,60272.500,0.000,2792.760
7342,56402.000,0.000,3025.490
7343,54479.500,0.000,3258.220
7344,55857.500,0.000,4189.140
7345,54112.000,0.000,4654.600
7346,50739.000,0.000,4654.600
7347,49960.000,0.000,4421.870
7348,47857.500,0.000,4421.870
7349,47028.000,0.000,4654.600
7350,48420.500,0.000,4654.600
7351,52333.000,0.000,4887.330
7352,57123.500,564.480,4421.870
7353,60394.000,1881.600,3723.680
7354,62443.000,3198.720,3258.220
7355,62690.000,4139.520,3258.220
7356,62570.500,4327.680,3258.220
7357,63075.500,4139.520,3258.220
7358,62372.000,3763.200,3258.220
7359,60531.500,2822.400,3258.220
7360,58775.500,1317.120,3258.220
7361,57758.500,188.160,3490.950
7362,58418.500,0.000,3490.950
7363,63227.500,0.000,3723.680
7364,65730.000,0.000,3723.680
7365,62711.500,0.000,3490.950
7366,58905.500,0.000,3025.490
7367,56991.000,0.000,3025.490
7368,58635.000,0.000,3258.220
7369,56815.500,0.000,3258.220
7370,53614.500,0.000,3490.950
7371,52982.000,0.000,3490.950
7372,50933.000,0.000,3723.680
7373,50066.500,0.000,3723.680
7374,51394.500,0.000,3723.680
7375,55559.000,0.000,3723.680
7376,60574.000,940.800,3723.680
7377,63493.000,2634.240,3258.220
7378,65251.500,4139.520,3025.490
7379,65262.000,5080.320,3258.220
7380,64870.000,5456.640,3490.950
7381,65381.500,5268.480,3258.220
7382,64768.000,4327.680,3258.220
7383,62905.000,3010.560,3490.950
7384,61085.000,1317.120,3490.950
7385,60271.500,188.160,3956.410
7386,60970.500,0.000,4189.140
7387,65627.000,0.000,4887.330
7388,68048.000,0.000,5585.520
7389,64883.500,0.000,5818.250
7390,61097.500,0.000,5352.790
7391,59073.000,0.000,4887.330
7392,60211.000,0.000,4654.600
7393,58399.500,0.000,4189.140
7394,55094.000,0.000,3956.410
7395,54272.500,0.000,3723.680
7396,52101.500,0.000,3723.680
7397,51117.000,0.000,3490.950
7398,52466.000,0.000,3490.950
7399,56501.000,0.000,3490.950
7400,61502.500,940.800,3025.490
7401,64390.000,2634.240,2560.030
7402,66170.000,4327.680,2094.570
7403,66085.500,5456.640,1861.840
7404,65099.500,5832.960,1861.840
7405,65201.000,5456.640,1861.840
7406,64292.000,4515.840,1861.840
7407,61997.500,3010.560,1861.840
7408,60219.000,1317.120,1861.840
7409,58896.000,188.160,1861.840
7410,59550.000,0.000,2327.300
7411,64476.500,0.000,2792.760
7412,66510.000,0.000,2792.760
7413,63914.000,0.000,2792.760
7414,60654.500,0.000,2560.030
7415,58980.500,0.000,2560.030
7416,60701.000,0.000,2560.030
7417,59325.500,0.000,2792.760
7418,56144.000,0.000,3025.490
7419,55104.000,0.000,3258.220
7420,52821.500,0.000,3258.220
7421,51500.000,0.000,3258.220
7422,51860.500,0.000,3258.220
7423,53718.500,0.000,3258.220
7424,56068.500,1128.960,3025.490
7425,57854.000,3386.880,2792.760
7426,60155.500,5268.480,2560.030
7427,60636.000,6585.600,2560.030
7428,59791.500,6961.920,2560.030
7429,60210.000,6773.760,3025.490
7430,59623.000,5832.960,3490.950
7431,56395.500,3951.360,3723.680
7432,54159.000,1505.280,4189.140
7433,53097.500,188.160,4421.870
7434,54407.000,0.000,5352.790
7435,59625.500,0.000,6050.980
7436,61910.500,0.000,6749.170
7437,60022.500,0.000,7447.360
7438,57367.000,0.000,7447.360
7439,56169.000,0.000,7447.360
7440,58416.000,0.000,7447.360
7441,57237.000,0.000,7912.820
7442,54154.500,0.000,8145.550
7443,53290.000,0.000,7912.820
7444,50480.000,0.000,7680.090
7445,48666.000,0.000,7214.630
7446,48291.500,0.000,7214.630
7447,49060.000,0.000,6981.900
7448,50228.500,752.640,6516.440
7449,50998.500,2069.760,6050.980
7450,53362.500,3575.040,5818.250
7451,55089.500,4515.840,6050.980
7452,56066.000,4515.840,6283.710
7453,57629.500,4139.520,6283.710
7454,57429.000,3386.880,5818.250
7455,53766.500,2069.760,5352.790
7456,51613.500,752.640,4421.870
7457,50580.500,0.000,3723.680
7458,51942.500,0.000,3956.410
7459,57379.500,0.000,3956.410
7460,60166.500,0.000,3956.410
7461,58470.500,0.000,3723.680
7462,55920.500,0.000,3723.680
7463,54430.000,0.000,3490.950
7464,55910.500,0.000,3490.950
7465,54618.500,0.000,3258.220
7466,51875.500,0.000,3258.220
7467,51408.500,0.000,3025.490
7468,49372.000,0.000,2560.030
7469,48592.000,0.000,2327.300
7470,50550.500,0.000,2327.300
7471,55774.000,0.000,2327.300
7472,62584.000,940.800,2094.570
7473,65494.000,2822.400,1861.840
7474,66582.500,4892.160,1629.110
7475,65798.500,6209.280,1629.110
7476,64702.000,6397.440,1861.840
7477,64615.000,6021.120,2094.570
7478,63856.500,4892.160,2094.570
7479,61877.000,3198.720,2327.300
7480,60121.000,1317.120,2094.570
7481,59265.500,0.000,2094.570
7482,60482.000,0.000,2094.570
7483,65941.500,0.000,2094.570
7484,68630.000,0.000,2327.300
7485,65384.000,0.000,2327.300
7486,61301.000,0.000,2094.570
7487,59130.500,0.000,2094.570
7488,60486.500,0.000,2094.570
7489,58836.500,0.000,2094.570
7490,55672.000,0.000,2094.570
7491,55108.000,0.000,2327.300
7492,53192.000,0.000,2327.300
7493,52535.500,0.000,2327.300
7494,54128.000,0.000,2327.300
7495,59156.000,0.000,2327.300
7496,65941.000,940.800,2327.300
7497,68513.500,3010.560,2094.570
7498,69354.000,4892.160,1629.110
7499,68270.000,6397.440,1396.380
7500,67038.500,7150.080,1163.650
7501,66672.000,6773.760,1396.380
7502,65201.500,5456.640,1396.380
7503,62761.000,3575.040,1396.380
7504,60712.000,1317.120,1163.650
7505,59859.500,0.000,1396.380
7506,61352.500,0.000,1629.110
7507,66963.500,0.000,1396.380
7508,69802.500,0.000,1396.380
7509,66673.500,0.000,1396.380
7510,63119.000,0.000,1396.380
7511,60944.500,0.000,930.920
7512,62389.500,0.000,698.190
7513,60560.000,0.000,698.190
7514,57421.000,0.000,930.920
7515,56863.000,0.000,1163.650
7516,54854.000,0.000,1163.650
7517,54013.000,0.000,930.920
7518,55714.500,0.000,698.190
7519,60355.500,0.000,465.460
7520,66577.000,564.480,465.460
7521,69620.000,1881.600,465.460
7522,71104.000,3386.880,465.460
7523,70520.500,4327.680,465.460
7524,69443.000,4515.840,465.460
7525,69456.500,4327.680,465.460
7526,68357.000,3575.040,698.190
7527,65935.500,2446.080,698.190
7528,63506.000,940.800,698.190
7529,62295.000,0.000,930.920
7530,63172.500,0.000,1163.650
7531,67740.000,0.000,1163.650
7532,69276.500,0.000,1163.650
7533,66314.000,0.000,1163.650
7534,62466.000,0.000,1163.650
7535,60337.000,0.000,1163.650
7536,61954.500,0.000,1163.650
7537,60465.500,0.000,1396.380
7538,57065.000,0.000,1396.380
7539,56132.500,0.000,1163.650
7540,53624.000,0.000,1163.650
7541,51928.000,0.000,1163.650
7542,51751.000,0.000,930.920
7543,53428.000,0.000,1163.650
7544,55318.500,564.480,1163.650
7545,56596.000,2446.080,1163.650
7546,58781.500,4139.520,930.920
7547,59998.500,5268.480,698.190
7548,60036.000,5644.800,465.460
7549,60979.000,5456.640,465.460
7550,60314.000,4515.840,232.730
7551,56540.500,3010.560,232.730
7552,53881.000,1128.960,232.730
7553,52754.500,0.000,465.460
7554,54240.000,0.000,698.190
7555,59889.500,0.000,930.920
7556,62545.500,0.000,1163.650
7557,60573.000,0.000,930.920
7558,58168.000,0.000,1163.650
7559,56933.000,0.000,1163.650
7560,58868.000,0.000,1163.650
7561,57927.500,0.000,1163.650
7562,55236.000,0.000,1163.650
7563,54628.000,0.000,1396.380
7564,52539.000,0.000,1861.840
7565,51559.500,0.000,2327.300
7566,52752.500,0.000,2327.300
7567,56412.500,0.000,2792.760
7568,61362.500,564.480,3258.220
7569,63755.000,1881.600,3258.220
7570,65341.000,3575.040,3025.490
7571,65066.000,4704.000,2792.760
7572,64177.500,5080.320,2560.030
7573,64594.500,4892.160,2560.030
7574,63404.000,3951.360,2560.030
7575,60336.500,2634.240,3025.490
7576,58013.000,940.800,3956.410
7577,56857.500,0.000,4654.600
7578,58364.500,0.000,5120.060
7579,62948.000,0.000,5585.520
7580,64521.500,0.000,6749.170
7581,61790.000,0.000,7214.630
7582,58774.000,0.000,7214.630
7583,56947.000,0.000,7214.630
7584,58310.500,0.000,7214.630
7585,56533.000,0.000,7680.090
7586,53181.000,0.000,7680.090
7587,52020.000,0.000,7214.630
7588,49280.500,0.000,6981.900
7589,47629.500,0.000,6749.170
7590,47608.500,0.000,6516.440
7591,49097.500,0.000,6283.710
7592,50959.000,376.320,5818.250
7593,52566.000,1317.120,5352.790
7594,55274.500,2257.920,4887.330
7595,56450.000,3010.560,4421.870
7596,56528.500,3198.720,4189.140
7597,58019.500,2822.400,3723.680
7598,58087.000,2069.760,3490.950
7599,55301.500,1128.960,3258.220
7600,53438.500,376.320,3258.220
7601,52334.500,0.000,3258.220
7602,53527.000,0.000,3025.490
7603,57383.500,0.000,3025.490
7604,58818.500,0.000,3025.490
7605,56696.500,0.000,3025.490
7606,53990.500,0.000,2792.760
7607,52812.500,0.000,2792.760
7608,54913.500,0.000,2792.760
7609,53686.000,0.000,2792.760
7610,50408.000,0.000,2792.760
7611,48975.500,0.000,2792.760
7612,46305.500,0.000,3025.490
7613,44606.000,0.000,3025.490
7614,44198.000,0.000,3025.490
7615,45019.000,0.000,3025.490
7616,46124.000,376.320,3025.490
7617,47045.500,1317.120,3025.490
7618,49676.000,2257.920,3025.490
7619,52074.000,2822.400,3258.220
7620,53653.500,3010.560,3723.680
7621,55906.000,2822.400,4189.140
7622,55911.000,2257.920,4421.870
7623,52681.000,1317.120,4189.140
7624,50615.500,376.320,4189.140
7625,49663.000,0.000,4654.600
7626,51299.500,0.000,5352.790
7627,56023.000,0.000,5818.250
7628,58509.500,0.000,5818.250
7629,57002.000,0.000,5585.520
7630,54882.500,0.000,5120.060
7631,53364.500,0.000,4887.330
7632,54999.000,0.000,4189.140
7633,53575.000,0.000,3956.410
7634,50646.500,0.000,3723.680
7635,49970.500,0.000,3723.680
7636,47858.000,0.000,3723.680
7637,46998.500,0.000,3723.680
7638,48889.500,0.000,3956.410
7639,53866.000,0.000,4189.140
7640,60504.500,188.160,4189.140
7641,63707.500,940.800,4189.140
7642,65462.000,1505.280,3956.410
7643,65932.500,1881.600,3956.410
7644,66415.500,2069.760,3723.680
7645,67617.500,1693.440,3723.680
7646,67371.500,1317.120,3490.950
7647,65817.500,752.640,3490.950
7648,64320.000,188.160,3258.220
7649,63389.500,0.000,3258.220
7650,64628.000,0.000,3025.490
7651,68218.000,0.000,2792.760
7652,69966.500,0.000,2327.300
7653,66046.000,0.000,1861.840
7654,61696.000,0.000,1396.380
7655,59085.500,0.000,1396.380
7656,60311.000,0.000,1163.650
7657,58241.000,0.000,930.920
7658,54833.000,0.000,930.920
7659,54085.000,0.000,930.920
7660,51914.000,0.000,930.920
7661,50879.000,0.000,930.920
7662,52265.500,0.000,698.190
7663,56985.500,0.000,930.920
7664,63515.500,376.320,930.920
7665,66300.500,1128.960,930.920
7666,67382.000,1881.600,930.920
7667,67583.500,2446.080,698.190
7668,67747.500,2634.240,698.190
7669,68452.000,2634.240,930.920
7670,68094.000,2069.760,930.920
7671,66537.000,1128.960,930.920
7672,64942.000,376.320,1163.650
7673,64164.500,0.000,1163.650
7674,65406.500,0.000,1396.380
7675,69118.000,0.000,1396.380
7676,70806.000,0.000,1396.380
7677,67054.500,0.000,1629.110
7678,62734.500,0.000,1861.840
7679,60369.000,0.000,1861.840
7680,61298.500,0.000,2094.570
7681,59180.500,0.000,2094.570
7682,55574.000,0.000,2094.570
7683,54627.500,0.000,2327.300
7684,52411.000,0.000,2327.300
7685,51470.000,0.000,2327.300
7686,52867.000,0.000,2327.300
7687,57345.500,0.000,2327.300
7688,63366.500,188.160,2327.300
7689,66483.500,940.800,2327.300
7690,67964.500,1881.600,2094.570
7691,68079.500,2634.240,1861.840
7692,67980.000,3010.560,1629.110
7693,68552.000,2822.400,1629.110
7694,67745.500,2446.080,1861.840
7695,65642.000,1505.280,1861.840
7696,63800.000,376.320,1861.840
7697,62744.000,0.000,1861.840
7698,63925.000,0.000,2327.300
7699,68260.500,0.000,2560.030
7700,70249.500,0.000,2560.030
7701,66701.000,0.000,2327.300
7702,62496.000,0.000,2094.570
7703,60084.000,0.000,2094.570
7704,61180.000,0.000,1861.840
7705,59642.500,0.000,1861.840
7706,56585.000,0.000,1861.840
7707,55894.000,0.000,1861.840
7708,53801.000,0.000,1629.110
7709,52842.000,0.000,1629.110
7710,54226.500,0.000,1629.110
7711,59031.500,0.000,1861.840
7712,65852.000,564.480,1861.840
7713,68619.500,2069.760,1861.840
7714,69124.500,3763.200,1396.380
7715,68501.000,5080.320,1396.380
7716,67631.000,5644.800,1163.650
7717,67513.000,5268.480,1163.650
7718,66326.000,4327.680,1396.380
7719,64018.000,2822.400,1396.380
7720,62170.000,940.800,1629.110
7721,61462.000,0.000,1861.840
7722,63274.000,0.000,1861.840
7723,68166.000,0.000,1861.840
7724,70393.000,0.000,1861.840
7725,66859.500,0.000,1629.110
7726,62822.000,0.000,1396.380
7727,60535.000,0.000,1396.380
7728,61903.500,0.000,1396.380
7729,60148.000,0.000,1396.380
7730,56972.000,0.000,1396.380
7731,56226.000,0.000,1396.380
7732,54263.000,0.000,1396.380
7733,53297.000,0.000,1396.380
7734,54639.500,0.000,1396.380
7735,59413.500,0.000,1629.110
7736,65946.000,564.480,1629.110
7737,69060.500,2446.080,1396.380
7738,70005.500,4327.680,930.920
7739,68999.500,5644.800,698.190
7740,67809.000,6397.440,698.190
7741,67626.500,6397.440,698.190
7742,66366.500,5456.640,698.190
7743,63665.500,3575.040,698.190
7744,61412.000,1128.960,698.190
7745,60305.000,0.000,930.920
7746,61922.500,0.000,1396.380
7747,66265.500,0.000,1629.110
7748,67705.000,0.000,2094.570
7749,64912.500,0.000,2094.570
7750,61446.000,0.000,2094.570
7751,59637.500,0.000,2094.570
7752,61269.000,0.000,1861.840
7753,59425.500,0.000,1861.840
7754,55911.500,0.000,1861.840
7755,54874.500,0.000,1861.840
7756,52461.500,0.000,1861.840
7757,51010.500,0.000,1861.840
7758,51164.500,0.000,1629.110
7759,53053.000,0.000,1396.380
