"periode","marginale"
8133,45.373
8134,45.373
8135,45.373
8136,45.373
8137,45.373
8138,45.373
8139,45.373
8140,45.373
8141,45.373
8142,45.373
8143,45.373
8144,45.373
8145,45.373
8146,45.373
8147,45.373
8148,45.373
8149,45.373
8150,45.373
8151,45.373
8152,45.373
8153,45.373
8154,45.373
8155,45.373
8156,45.373
8157,45.373
8158,45.373
8159,45.373
8160,45.373
8161,45.373
8162,45.373
8163,45.373
8164,45.373
8165,45.373
8166,45.373
8167,45.373
8168,45.373
8169,45.373
8170,45.373
8171,45.373
8172,45.373
8173,45.373
8174,45.373
8175,45.373
8176,45.373
8177,45.373
8178,45.373
8179,45.373
8180,45.373
8181,45.373
8182,45.373
8183,45.373
8184,45.373
8185,45.373
8186,45.373
8187,45.373
8188,45.373
8189,45.373
8190,45.373
8191,45.373
8192,45.373
8193,45.373
8194,45.373
8195,45.373
8196,45.373
8197,45.373
8198,45.373
8199,45.373
8200,45.373
8201,45.373
8202,45.373
8203,45.373
8204,45.373
8205,45.373
8206,45.373
8207,45.373
8208,45.373
8209,45.373
8210,45.373
8211,45.373
8212,45.373
8213,45.373
8214,45.373
8215,45.373
8216,45.373
8217,45.373
8218,45.373
8219,45.373
8220,45.373
8221,45.373
8222,45.373
8223,45.373
8224,45.373
8225,45.373
8226,45.373
8227,45.373
8228,45.373
8229,45.373
8230,45.373
8231,45.373
8232,45.373
8233,45.373
8234,45.373
8235,45.373
8236,45.373
8237,45.373
8238,45.373
8239,45.373
8240,45.373
8241,45.373
8242,45.373
8243,45.373
8244,45.373
8245,45.373
8246,45.373
8247,45.373
8248,45.373
8249,45.373
8250,45.373
8251,45.373
8252,45.373
8253,45.373
8254,45.373
8255,45.373
8256,45.373
8257,45.373
8258,45.373
8259,45.373
8260,45.373
8261,45.373
8262,45.373
8263,45.373
8264,45.373
8265,45.373
8266,45.373
8267,45.373
8268,45.373
8269,45.373
8270,45.373
8271,45.373
8272,45.373
8273,45.373
8274,45.373
8275,45.373
8276,45.373
8277,45.373
8278,45.373
8279,45.373
8280,45.373
8281,45.373
8282,45.373
8283,45.373
8284,45.373
8285,45.373
8286,45.373
8287,45.373
8288,45.373
8289,45.373
8290,45.373
8291,45.373
8292,45.373
8293,45.373
8294,45.373
8295,45.373
8296,45.373
8297,45.373
8298,45.373
8299,45.373
8300,45.373
8301,45.373
8302,45.373
8303,45.373
8304,45.373
8305,45.373
8306,45.373
8307,45.373
8308,45.373
8309,45.373
8310,45.373
8311,45.373
8312,45.373
8313,45.373
8314,45.373
8315,45.373
8316,45.373
8317,45.373
8318,45.373
8319,45.373
8320,45.373
8321,45.373
8322,45.373
8323,45.373
8324,45.373
8325,45.373
8326,45.373
8327,45.373
8328,45.373
8329,45.373
8330,45.373
8331,45.373
8332,45.373
8333,45.373
8334,45.373
8335,45.373
8336,45.373
8337,45.373
8338,45.373
8339,45.373
8340,45.373
8341,45.373
8342,45.373
8343,45.373
8344,45.373
8345,45.373
8346,45.373
8347,45.373
8348,45.373
8349,45.373
8350,45.373
8351,45.373
8352,45.373
8353,45.373
8354,45.373
8355,45.373
8356,45.373
8357,45.373
8358,45.373
8359,45.373
8360,45.373
8361,45.373
8362,45.373
8363,45.373
8364,45.373
8365,45.373
8366,45.373
8367,45.373
8368,45.373
8369,45.373
8370,45.373
8371,45.373
8372,45.373
8373,45.373
8374,45.373
8375,45.373
8376,45.373
8377,45.373
8378,45.373
8379,45.373
8380,45.373
8381,45.373
8382,45.373
8383,45.373
8384,45.373
8385,45.373
8386,45.373
8387,45.373
8388,45.373
8389,45.373
8390,45.373
8391,45.373
8392,45.373
8393,45.373
8394,45.373
8395,45.373
8396,45.373
8397,45.373
8398,45.373
8399,45.373
8400,45.373
8401,45.373
8402,45.373
8403,45.373
8404,45.373
8405,45.373
8406,45.373
8407,45.373
8408,45.373
8409,45.373
8410,45.373
8411,45.373
8412,45.373
8413,45.373
8414,45.373
8415,45.373
8416,45.373
8417,45.373
8418,45.373
8419,45.373
8420,45.373
8421,45.373
8422,45.373
8423,45.373
8424,45.373
8425,45.373
8426,45.373
8427,45.373
8428,45.373
8429,45.373
8430,45.373
8431,45.373
8432,45.373
8433,45.373
8434,45.373
8435,45.373
8436,45.373
8437,45.373
8438,45.373
8439,45.373
8440,45.373
8441,45.373
8442,45.373
8443,45.373
8444,45.373
8445,45.373
8446,45.373
8447,45.373
8448,45.373
8449,45.373
8450,45.373
8451,45.373
8452,45.373
8453,45.373
8454,45.373
8455,45.373
8456,45.373
8457,45.373
8458,45.373
8459,45.373
8460,45.373
8461,45.373
8462,45.373
8463,45.373
8464,45.373
8465,45.373
8466,45.373
8467,45.373
8468,45.373
8469,45.373
8470,45.373
8471,45.373
8472,45.373
8473,45.373
8474,45.373
8475,45.373
8476,45.373
8477,45.373
8478,45.373
8479,45.373
8480,45.373
8481,45.373
8482,45.373
8483,45.373
8484,45.373
8485,45.373
8486,45.373
8487,45.373
8488,45.373
8489,45.373
8490,45.373
8491,45.373
8492,45.373
8493,45.373
8494,45.373
8495,45.373
8496,45.373
8497,45.373
8498,45.373
8499,45.373
8500,45.373
8501,45.373
8502,45.373
8503,45.373
8504,45.373
8505,45.373
8506,45.373
8507,45.373
8508,45.373
8509,45.373
8510,45.373
8511,45.373
8512,45.373
8513,45.373
8514,45.373
8515,153.444
8516,153.444
8517,45.373
8518,45.373
8519,45.373
8520,45.373
8521,45.373
8522,45.373
8523,45.373
8524,45.373
8525,45.373
8526,45.373
8527,45.373
8528,45.373
8529,45.373
8530,45.373
8531,45.373
8532,45.373
8533,45.373
8534,45.373
8535,45.373
8536,45.373
8537,45.373
8538,45.373
8539,45.373
8540,45.373
8541,45.373
8542,45.373
8543,45.373
8544,45.373
8545,45.373
8546,45.373
8547,45.373
8548,45.373
8549,45.373
8550,45.373
8551,45.373
8552,45.373
8553,45.373
8554,45.373
8555,45.373
8556,45.373
8557,45.373
8558,45.373
8559,45.373
8560,45.373
8561,45.373
8562,45.373
8563,45.373
8564,45.373
8565,45.373
8566,45.373
8567,45.373
8568,45.373
8569,45.373
8570,45.373
8571,45.373
8572,45.373
8573,45.373
8574,45.373
8575,45.373
8576,45.373
8577,45.373
8578,45.373
8579,45.373
8580,45.373
8581,45.373
8582,45.373
8583,45.373
8584,45.373
8585,45.373
8586,45.373
8587,45.373
8588,45.373
8589,45.373
8590,45.373
8591,45.373
8592,45.373
8593,45.373
8594,45.373
8595,45.373
8596,45.373
8597,45.373
8598,45.373
8599,45.373
8600,45.373
8601,45.373
8602,45.373
8603,45.373
8604,45.373
8605,45.373
8606,45.373
8607,45.373
8608,45.373
8609,45.373
8610,45.373
8611,45.373
8612,45.373
8613,45.373
8614,45.373
8615,45.373
8616,45.373
8617,45.373
8618,45.373
8619,45.373
8620,45.373
8621,45.373
8622,45.373
8623,45.373
8624,45.373
8625,45.373
8626,45.373
8627,45.373
8628,45.373
8629,45.373
8630,45.373
8631,45.373
8632,45.373
8633,45.373
8634,45.373
8635,45.373
8636,45.373
8637,45.373
8638,45.373
8639,45.373
8640,45.373
8641,45.373
8642,45.373
8643,45.373
8644,45.373
8645,45.373
8646,45.373
8647,45.373
8648,45.373
8649,45.373
8650,45.373
8651,45.373
8652,45.373
8653,45.373
8654,45.373
8655,45.373
8656,45.373
8657,45.373
8658,45.373
8659,45.373
8660,45.373
8661,45.373
8662,45.373
8663,45.373
8664,45.373
8665,45.373
8666,45.373
8667,45.373
8668,45.373
8669,45.373
8670,45.373
8671,45.373
8672,45.373
8673,45.373
8674,45.373
8675,45.373
8676,45.373
8677,45.373
8678,45.373
8679,45.373
8680,45.373
8681,45.373
8682,45.373
8683,45.373
8684,45.373
8685,45.373
8686,45.373
8687,45.373
8688,45.373
8689,45.373
8690,45.373
8691,45.373
8692,45.373
8693,45.373
8694,45.373
8695,45.373
8696,45.373
8697,45.373
8698,45.373
8699,45.373
8700,45.373
8701,45.373
8702,45.373
8703,45.373
8704,45.373
8705,45.373
8706,45.373
8707,45.373
8708,45.373
8709,45.373
8710,45.373
8711,45.373
8712,45.373
8713,45.373
8714,45.373
8715,45.373
8716,45.373
8717,45.373
8718,45.373
8719,45.373
8720,45.373
8721,45.373
8722,45.373
8723,45.373
8724,45.373
8725,45.373
8726,45.373
8727,45.373
8728,45.373
8729,45.373
8730,45.373
8731,45.373
8732,45.373
8733,45.373
8734,45.373
8735,45.373
8736,45.373
8737,45.373
8738,45.373
8739,45.373
8740,45.373
8741,45.373
8742,45.373
8743,45.373
8744,45.373
8745,45.373
8746,45.373
8747,45.373
8748,45.373
8749,45.373
8750,45.373
8751,45.373
8752,45.373
8753,45.373
8754,45.373
8755,45.373
8756,45.373
8757,45.373
8758,45.373
8759,45.373
8760,45.373
